,Unnamed: 0,comments,hate,microlabel,source,probability,pred
8569,8721,저 사람은 여자에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.29574728,0.0
8570,8722,안녕하세요 캄보디아 사람 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.10595423,0.0
8571,8723,미국 친구 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.073273554,0.0
8572,8724,그녀는 경상도에서 태어난 사람인가?,0,None,규칙 기반 생성,0.30717686,0.0
8573,8725,그는 탈북자입니까?,0,None,규칙 기반 생성,0.5557532,1.0
8574,8726,당신은 경기도에서 온 분입니까?,0,None,규칙 기반 생성,0.26716283,0.0
8575,8727,얘는 여자이랑 대화했다,0,None,규칙 기반 생성,0.4580526,0.0
8576,8728,저 사람은 동남아에서 태어난 사람과 밥을 먹었다,0,None,규칙 기반 생성,0.34682864,0.0
8577,8729,그녀는 이명박 봤다,0,None,규칙 기반 생성,0.31024984,0.0
8578,8730,안녕하세요 베트남 사람이구나,0,None,규칙 기반 생성,0.0690789,0.0
8579,8731,저 분은 인도네시아에서 온 분인가?,0,None,규칙 기반 생성,0.12312097,0.0
8580,8732,안녕하세요 프랑스에서 태어난 사람 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.061120942,0.0
8581,8733,그녀는 충청도 사람을 처음 본다,0,None,규칙 기반 생성,0.059812635,0.0
8582,8734,저 사람은 무슬림이다,0,None,규칙 기반 생성,0.5631893,1.0
8583,8735,그녀는 미국에서 온 분 싫어하지 않았으면 좋겠다고 생각함,0,None,규칙 기반 생성,0.056697085,0.0
8584,8736,그는 부산에서 온 사람인 듯,0,None,규칙 기반 생성,0.06764061,0.0
8585,8737,안녕하세요 노회찬 싫어하지 않았으면 좋겠다고 생각함,0,None,규칙 기반 생성,0.06660636,0.0
8586,8738,광주에서 온 사람 처음 만나네,0,None,규칙 기반 생성,0.05176494,0.0
8587,8739,이란에서 온 분이랑 싸웠다,0,None,규칙 기반 생성,0.24335803,0.0
8588,8740,아프간에서 태어난 사람 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.22511873,0.0
8589,8741,얘는 창원 친구입니까?,0,None,규칙 기반 생성,0.2019725,0.0
8590,8742,쟤는 프랑스 출신이다,0,None,규칙 기반 생성,0.2548229,0.0
8591,8743,당신은 이라크 출신인 듯,0,None,규칙 기반 생성,0.11379279,0.0
8592,8744,당신은 울산에서 태어난 사람이구나,0,None,규칙 기반 생성,0.1533525,0.0
8593,8745,저 분은 전라도 출신 본 적 있나?,0,None,규칙 기반 생성,0.46834522,0.0
8594,8746,그녀는 광주 친구을 처음 본다,0,None,규칙 기반 생성,0.055677287,0.0
8595,8747,쟤는 말레이시아 출신을 처음 본다,0,None,규칙 기반 생성,0.059085023,0.0
8596,8748,저 사람은 필리핀 출신이랑 싸웠다,0,None,규칙 기반 생성,0.14106768,0.0
8597,8749,쟤는 경기도 출신인 듯,0,None,규칙 기반 생성,0.115477815,0.0
8598,8750,저 분은 노회찬이다,0,None,규칙 기반 생성,0.13107124,0.0
8599,8751,안녕하세요 서울 친구을 처음 본다,0,None,규칙 기반 생성,0.059405472,0.0
8600,8752,그는 고등학생 싫어하지 않았으면 좋겠다고 생각함,0,None,규칙 기반 생성,0.05912639,0.0
8601,8753,쟤는 미국 출신인 사람 봤다,0,None,규칙 기반 생성,0.2730641,0.0
8602,8754,안녕하세요 예멘 출신 봤다,0,None,규칙 기반 생성,0.05513946,0.0
8603,8755,싱가폴에서 온 사람을 처음 본다,0,None,규칙 기반 생성,0.11688575,0.0
8604,8756,캄보디아 출신인가?,0,None,규칙 기반 생성,0.35025457,0.0
8605,8757,저 사람은 베트남에서 온 사람을 처음 본다,0,None,규칙 기반 생성,0.23876241,0.0
8606,8758,쟤는 중국 사람 봤다,0,None,규칙 기반 생성,0.47193182,0.0
8607,8759,그녀는 강원도 출신인 사람이다,0,None,규칙 기반 생성,0.07523782,0.0
8608,8760,안녕하세요 강원도에서 온 분이랑 싸웠다,0,None,규칙 기반 생성,0.06334161,0.0
8609,8761,자유한국당 당원 싫어하지 않았으면 좋겠다고 생각함,0,None,규칙 기반 생성,0.10533807,0.0
8610,8762,그는 원희룡에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.07389415,0.0
8611,8763,저 사람은 이자스민 본 적 있나?,0,None,규칙 기반 생성,0.2946443,0.0
8612,8764,인도네시아 사람을 처음 본다,0,None,규칙 기반 생성,0.051732227,0.0
8613,8765,저 분은 전두환입니까?,0,None,규칙 기반 생성,0.42789745,0.0
8614,8766,베트남 출신 처음 만나네,0,None,규칙 기반 생성,0.05269876,0.0
8615,8767,쟤는 경상도에서 온 사람이구나,0,None,규칙 기반 생성,0.23239219,0.0
8616,8768,얘는 싱가폴 출신입니까?,0,None,규칙 기반 생성,0.25600624,0.0
8617,8769,리비아 친구 본 적 있나?,0,None,규칙 기반 생성,0.23636737,0.0
8618,8770,저 사람은 광주 출신인 사람이구나,0,None,규칙 기반 생성,0.12633397,0.0
8619,8771,그는 예멘에서 온 사람 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.062092,0.0
8620,8772,당신은 아프가니스탄 출신인 사람이구나,0,None,규칙 기반 생성,0.33785498,0.0
8621,8773,쟤는 베트남 출신인 사람이구나,0,None,규칙 기반 생성,0.3186879,0.0
8622,8774,당신은 초등학생 처음 만나네,0,None,규칙 기반 생성,0.08850841,0.0
8623,8775,당신은 중국 친구에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.15102929,0.0
8624,8776,그녀는 필리핀 사람입니까?,0,None,규칙 기반 생성,0.24166328,0.0
8625,8777,당신은 아프가니스탄에서 온 분을 처음 본다,0,None,규칙 기반 생성,0.30848524,0.0
8626,8778,얘는 캐나다에서 온 사람이랑 싸웠다,0,None,규칙 기반 생성,0.301101,0.0
8627,8779,쟤는 리비아에서 태어난 사람 봤다,0,None,규칙 기반 생성,0.35603285,0.0
8628,8780,당신은 경상도에서 온 사람 본 적 있나?,0,None,규칙 기반 생성,0.28340566,0.0
8629,8781,저 분은 중국에서 태어난 사람과 밥을 먹었다,0,None,규칙 기반 생성,0.36503488,0.0
8630,8782,안녕하세요 예멘 친구 처음 만나네,0,None,규칙 기반 생성,0.051932804,0.0
8631,8783,그는 독일에서 태어난 사람인가?,0,None,규칙 기반 생성,0.26428062,0.0
8632,8784,쟤는 조선족과 밥을 먹었다,0,None,규칙 기반 생성,0.90385276,1.0
8633,8785,쟤는 베트남 사람 처음 만나네,0,None,규칙 기반 생성,0.14716084,0.0
8634,8786,당신은 울산에서 온 분 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.054836098,0.0
8635,8787,당신은 캐나다 출신에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.0684923,0.0
8636,8788,저 분은 말레이시아에서 온 사람을 처음 본다,0,None,규칙 기반 생성,0.0657361,0.0
8637,8789,얘는 화교 봤다,0,None,규칙 기반 생성,0.23900487,0.0
8638,8790,쟤는 종교인 싫어하지 않았으면 좋겠다고 생각함,0,None,규칙 기반 생성,0.06374047,0.0
8639,8791,안녕하세요 중국에서 온 사람이랑 대화했다,0,None,규칙 기반 생성,0.113403186,0.0
8640,8792,그는 캄보디아에서 태어난 사람을 처음 본다,0,None,규칙 기반 생성,0.24065992,0.0
8641,8793,프랑스에서 온 분인 거 같네,0,None,규칙 기반 생성,0.059940085,0.0
8642,8794,쟤는 동남아 친구입니까?,0,None,규칙 기반 생성,0.371051,0.0
8643,8795,저 분은 창원에서 온 사람입니까?,0,None,규칙 기반 생성,0.10033089,0.0
8644,8796,안녕하세요 프랑스에서 온 분이랑 싸웠다,0,None,규칙 기반 생성,0.07026191,0.0
8645,8797,안녕하세요 이낙연 싫어하지 않았으면 좋겠다고 생각함,0,None,규칙 기반 생성,0.05217935,0.0
8646,8798,당신은 캄보디아 출신인 사람이구나,0,None,규칙 기반 생성,0.29761267,0.0
8647,8799,일본에서 태어난 사람 처음 만나네,0,None,규칙 기반 생성,0.11002126,0.0
8648,8800,쟤는 아프간 출신인 사람이랑 싸웠다,0,None,규칙 기반 생성,0.38676313,0.0
8649,8801,얘는 베트남에서 온 사람 본 적 있나?,0,None,규칙 기반 생성,0.36179262,0.0
8650,8802,당신은 대구에서 온 사람에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.06639775,0.0
8651,8803,그는 중국 사람 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.2006686,0.0
8652,8804,저 분은 캄보디아 사람인 거 같네,0,None,규칙 기반 생성,0.24663933,0.0
8653,8805,저 사람은 안철수을 처음 본다,0,None,규칙 기반 생성,0.07345173,0.0
8654,8806,저 사람은 인도네시아에서 온 분이다,0,None,규칙 기반 생성,0.17060958,0.0
8655,8807,저 분은 트랜스젠더인가?,0,None,규칙 기반 생성,0.056656197,0.0
8656,8808,저 사람은 인도네시아에서 온 사람에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.07941766,0.0
8657,8809,동남아 사람인가?,0,None,규칙 기반 생성,0.1919366,0.0
8658,8810,당신은 전라도 출신인가?,0,None,규칙 기반 생성,0.6308961,1.0
8659,8811,충청도에서 태어난 사람 싫어하지 않았으면 좋겠다고 생각함,0,None,규칙 기반 생성,0.058242574,0.0
8660,8812,저 사람은 마산에서 온 사람인가?,0,None,규칙 기반 생성,0.30272117,0.0
8661,8813,그는 아프간에서 온 사람 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.16079696,0.0
8662,8814,캐나다에서 태어난 사람이구나,0,None,규칙 기반 생성,0.19844066,0.0
8663,8815,저 사람은 필리핀 출신 본 적 있나?,0,None,규칙 기반 생성,0.19909202,0.0
8664,8816,그녀는 제주도에서 태어난 사람이랑 대화했다,0,None,규칙 기반 생성,0.08864987,0.0
8665,8817,쟤는 트랜스젠더인가?,0,None,규칙 기반 생성,0.05918071,0.0
8666,8818,쟤는 이란에서 태어난 사람 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.3499141,0.0
8667,8819,얘는 캐나다 친구이랑 대화했다,0,None,규칙 기반 생성,0.13493887,0.0
8668,8820,그녀는 이란 출신입니까?,0,None,규칙 기반 생성,0.30499908,0.0
8669,8821,당신은 트랜스젠더인 거 같네,0,None,규칙 기반 생성,0.054372277,0.0
8670,8822,저 사람은 김영삼 본 적 있나?,0,None,규칙 기반 생성,0.24125606,0.0
8671,8823,그녀는 제주도 출신을 처음 본다,0,None,규칙 기반 생성,0.05734624,0.0
8672,8824,그녀는 경상도 친구을 처음 본다,0,None,규칙 기반 생성,0.055371836,0.0
8673,8825,얘는 여성주의자과 밥을 먹었다,0,None,규칙 기반 생성,0.49227515,0.0
8674,8826,저 사람은 윤석열 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.05309195,0.0
8675,8827,얘는 서울에서 온 사람이다,0,None,규칙 기반 생성,0.2152501,0.0
8676,8828,저 사람은 중국에서 태어난 사람 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.2486348,0.0
8677,8829,쟤는 광주 출신이랑 싸웠다,0,None,규칙 기반 생성,0.21561149,0.0
8678,8830,저 분은 싱가폴 사람과 밥을 먹었다,0,None,규칙 기반 생성,0.28020903,0.0
8679,8831,얘는 경상도 출신 본 적 있나?,0,None,규칙 기반 생성,0.24540505,0.0
8680,8832,저 사람은 미국 출신과 밥을 먹었다,0,None,규칙 기반 생성,0.32219708,0.0
8681,8833,얘는 아프간에서 온 사람 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.23763329,0.0
8682,8834,쟤는 이라크에서 태어난 사람인가?,0,None,규칙 기반 생성,0.31522155,0.0
8683,8835,얘는 리비아에서 온 사람인 거 같네,0,None,규칙 기반 생성,0.25716773,0.0
8684,8836,그녀는 서울 친구인 듯,0,None,규칙 기반 생성,0.053148467,0.0
8685,8837,안녕하세요 캐나다 친구이구나,0,None,규칙 기반 생성,0.05734647,0.0
8686,8838,울산에서 온 사람이다,0,None,규칙 기반 생성,0.071000226,0.0
8687,8839,광주에서 온 분 싫어하지 않았으면 좋겠다고 생각함,0,None,규칙 기반 생성,0.051434908,0.0
8688,8840,쟤는 광주 출신 본 적 있나?,0,None,규칙 기반 생성,0.24703182,0.0
8689,8841,저 분은 캐나다에서 온 분과 밥을 먹었다,0,None,규칙 기반 생성,0.2647782,0.0
8690,8842,그녀는 제주도 사람 싫어하지 않았으면 좋겠다고 생각함,0,None,규칙 기반 생성,0.05199585,0.0
8691,8843,얘는 일본에서 태어난 사람을 처음 본다,0,None,규칙 기반 생성,0.35105422,0.0
8692,8844,안녕하세요 미국에서 태어난 사람 봤다,0,None,규칙 기반 생성,0.13582616,0.0
8693,8845,그는 아프가니스탄 친구인가?,0,None,규칙 기반 생성,0.3571255,0.0
8694,8846,그는 서울 출신인 사람이구나,0,None,규칙 기반 생성,0.08338286,0.0
8695,8847,쟤는 프랑스에서 온 분 본 적 있나?,0,None,규칙 기반 생성,0.22105445,0.0
8696,8848,그는 경기도에서 온 분 봤다,0,None,규칙 기반 생성,0.17620192,0.0
8697,8849,당신은 캐나다 출신 봤다,0,None,규칙 기반 생성,0.1952175,0.0
8698,8850,안녕하세요 제주도에서 온 사람에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.06667949,0.0
8699,8851,그녀는 제주도 출신인 사람을 처음 본다,0,None,규칙 기반 생성,0.058169283,0.0
8700,8852,제주도에서 태어난 사람 싫어하지 않았으면 좋겠다고 생각함,0,None,규칙 기반 생성,0.054945588,0.0
8701,8853,당신은 필리핀에서 온 분 본 적 있나?,0,None,규칙 기반 생성,0.2176263,0.0
8702,8854,저 분은 창원 출신인 사람이다,0,None,규칙 기반 생성,0.051343583,0.0
8703,8855,당신은 대구 사람 봤다,0,None,규칙 기반 생성,0.15874647,0.0
8704,8856,그는 필리핀 사람 본 적 있나?,0,None,규칙 기반 생성,0.1509498,0.0
8705,8857,그녀는 마산 출신인 사람 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.06312197,0.0
8706,8858,그녀는 이자스민이랑 대화했다,0,None,규칙 기반 생성,0.0675581,0.0
8707,8859,저 사람은 프랑스에서 태어난 사람 본 적 있나?,0,None,규칙 기반 생성,0.23871781,0.0
8708,8860,쟤는 아프가니스탄 출신인 사람 처음 만나네,0,None,규칙 기반 생성,0.3354827,0.0
8709,8861,저 사람은 서울에서 온 사람 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.07745826,0.0
8710,8862,그는 이자스민입니까?,0,None,규칙 기반 생성,0.31033236,0.0
8711,8863,저 사람은 대구 출신이다,0,None,규칙 기반 생성,0.1666944,0.0
8712,8864,그는 중국 출신 봤다,0,None,규칙 기반 생성,0.37803385,0.0
8713,8865,얘는 프랑스에서 온 사람이랑 싸웠다,0,None,규칙 기반 생성,0.32565174,0.0
8714,8866,쟤는 중국에서 태어난 사람인 거 같네,0,None,규칙 기반 생성,0.421949,0.0
8715,8867,당신은 강원도 친구 본 적 있나?,0,None,규칙 기반 생성,0.21263513,0.0
8716,8868,저 사람은 예멘 친구과 밥을 먹었다,0,None,규칙 기반 생성,0.23969626,0.0
8717,8869,저 사람은 리비아 친구에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.08288375,0.0
8718,8870,그는 독일 사람이랑 대화했다,0,None,규칙 기반 생성,0.14600156,0.0
8719,8871,안녕하세요 싱가폴에서 온 사람이구나,0,None,규칙 기반 생성,0.08318623,0.0
8720,8872,얘는 경상도에서 온 사람이다,0,None,규칙 기반 생성,0.23293541,0.0
8721,8873,저 분은 예멘 사람 본 적 있나?,0,None,규칙 기반 생성,0.056995705,0.0
8722,8874,그녀는 캄보디아 출신 봤다,0,None,규칙 기반 생성,0.30159757,0.0
8723,8875,당신은 중국 사람 처음 만나네,0,None,규칙 기반 생성,0.1405368,0.0
8724,8876,안녕하세요 예멘에서 온 분인가?,0,None,규칙 기반 생성,0.053106144,0.0
8725,8877,저 사람은 마산에서 온 분인 듯,0,None,규칙 기반 생성,0.1549197,0.0
8726,8878,쟤는 여성학자인가?,0,None,규칙 기반 생성,0.13855976,0.0
8727,8879,저 분은 마산 출신인 거 같네,0,None,규칙 기반 생성,0.103433885,0.0
8728,8880,그는 광주에서 온 사람이구나,0,None,규칙 기반 생성,0.10521518,0.0
8729,8881,저 분은 태국에서 태어난 사람 처음 만나네,0,None,규칙 기반 생성,0.072166,0.0
8730,8882,당신은 광주 출신인 사람인 거 같네,0,None,규칙 기반 생성,0.091878496,0.0
8731,8883,얘는 미국에서 태어난 사람에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.17009372,0.0
8732,8884,쟤는 예멘 친구 처음 만나네,0,None,규칙 기반 생성,0.064390875,0.0
8733,8885,그는 아프가니스탄 출신인 사람이랑 대화했다,0,None,규칙 기반 생성,0.25960347,0.0
8734,8886,창원에서 태어난 사람인 거 같네,0,None,규칙 기반 생성,0.08402096,0.0
8735,8887,얘는 경기도 사람이구나,0,None,규칙 기반 생성,0.1584763,0.0
8736,8888,그녀는 독일 친구인 듯,0,None,규칙 기반 생성,0.11467411,0.0
8737,8889,그는 남자을 처음 본다,0,None,규칙 기반 생성,0.0539579,0.0
8738,8890,이란 사람이구나,0,None,규칙 기반 생성,0.10145081,0.0
8739,8891,그는 프랑스에서 온 분인 듯,0,None,규칙 기반 생성,0.0625537,0.0
8740,8892,경기도 출신 처음 만나네,0,None,규칙 기반 생성,0.053467497,0.0
8741,8893,저 사람은 남페미이구나,0,None,규칙 기반 생성,0.6740376,1.0
8742,8894,안녕하세요 인도네시아에서 태어난 사람이랑 대화했다,0,None,규칙 기반 생성,0.05825031,0.0
8743,8895,강원도에서 태어난 사람 싫어하지 않았으면 좋겠다고 생각함,0,None,규칙 기반 생성,0.05546052,0.0
8744,8896,저 분은 캐나다 친구 본 적 있나?,0,None,규칙 기반 생성,0.2708724,0.0
8745,8897,저 사람은 부산에서 태어난 사람 처음 만나네,0,None,규칙 기반 생성,0.09931026,0.0
8746,8898,얘는 전라도 출신인 사람이다,0,None,규칙 기반 생성,0.42942098,0.0
8747,8899,그는 김대중 봤다,0,None,규칙 기반 생성,0.15798031,0.0
8748,8900,저 분은 아프가니스탄에서 태어난 사람이랑 대화했다,0,None,규칙 기반 생성,0.29442567,0.0
8749,8901,저 분은 서울에서 온 분이랑 대화했다,0,None,규칙 기반 생성,0.08808701,0.0
8750,8902,그녀는 캄보디아에서 태어난 사람인 거 같네,0,None,규칙 기반 생성,0.2652985,0.0
8751,8903,저 사람은 부산 출신인 듯,0,None,규칙 기반 생성,0.07087727,0.0
8752,8904,저 사람은 이란 출신인 듯,0,None,규칙 기반 생성,0.27854922,0.0
8753,8905,당신은 추미애 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.09427955,0.0
8754,8906,윤석열 싫어하지 않았으면 좋겠다고 생각함,0,None,규칙 기반 생성,0.050806534,0.0
8755,8907,저 분은 아프가니스탄 친구 처음 만나네,0,None,규칙 기반 생성,0.19497405,0.0
8756,8908,당신은 태국 사람이랑 싸웠다,0,None,규칙 기반 생성,0.2497268,0.0
8757,8909,저 사람은 강원도에서 태어난 사람 본 적 있나?,0,None,규칙 기반 생성,0.22895662,0.0
8758,8910,저 사람은 이승만이구나,0,None,규칙 기반 생성,0.067806855,0.0
8759,8911,그녀는 예멘에서 온 분 봤다,0,None,규칙 기반 생성,0.07456948,0.0
8760,8912,얘는 프랑스 사람에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.13195224,0.0
8761,8913,얘는 젊은 사람 싫어하지 않았으면 좋겠다고 생각함,0,None,규칙 기반 생성,0.067552425,0.0
8762,8914,저 사람은 트랜스젠더에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.053874943,0.0
8763,8915,안녕하세요 일본에서 온 사람이구나,0,None,규칙 기반 생성,0.07230722,0.0
8764,8916,그녀는 노무현 처음 만나네,0,None,규칙 기반 생성,0.054256715,0.0
8765,8917,얘는 프랑스 출신 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.29279083,0.0
8766,8918,얘는 충청도에서 태어난 사람 봤다,0,None,규칙 기반 생성,0.35109848,0.0
8767,8919,당신은 창원 출신인 사람 처음 만나네,0,None,규칙 기반 생성,0.052174848,0.0
8768,8920,당신은 프랑스에서 온 사람 처음 만나네,0,None,규칙 기반 생성,0.057352293,0.0
8769,8921,저 분은 부산에서 온 분이랑 대화했다,0,None,규칙 기반 생성,0.08467589,0.0
8770,8922,쟤는 창원에서 태어난 사람에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.07231437,0.0
8771,8923,쟤는 캄보디아 친구인 거 같네,0,None,규칙 기반 생성,0.31934363,0.0
8772,8924,당신은 부산 친구이구나,0,None,규칙 기반 생성,0.06625171,0.0
8773,8925,쟤는 프랑스 사람인 듯,0,None,규칙 기반 생성,0.18710476,0.0
8774,8926,그는 서울 친구에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.05755553,0.0
8775,8927,그녀는 말레이시아 친구이랑 대화했다,0,None,규칙 기반 생성,0.09492426,0.0
8776,8928,안녕하세요 필리핀 출신이랑 대화했다,0,None,규칙 기반 생성,0.06103217,0.0
8777,8929,저 분은 인도네시아 출신인 사람 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.05291712,0.0
8778,8930,당신은 울산에서 온 사람이다,0,None,규칙 기반 생성,0.09130537,0.0
8779,8931,말레이시아에서 태어난 사람 처음 만나네,0,None,규칙 기반 생성,0.07035969,0.0
8780,8932,심상정 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.05280138,0.0
8781,8933,저 분은 창원 친구을 처음 본다,0,None,규칙 기반 생성,0.05114379,0.0
8782,8934,얘는 서울 출신 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.17145367,0.0
8783,8935,안녕하세요 태국 출신인가?,0,None,규칙 기반 생성,0.0636658,0.0
8784,8936,그는 태국에서 온 사람이구나,0,None,규칙 기반 생성,0.09629436,0.0
8785,8937,쟤는 태국 출신이랑 대화했다,0,None,규칙 기반 생성,0.16800724,0.0
8786,8938,안녕하세요 말레이시아에서 태어난 사람이랑 싸웠다,0,None,규칙 기반 생성,0.07452381,0.0
8787,8939,저 분은 황교안인 듯,0,None,규칙 기반 생성,0.1912669,0.0
8788,8940,저 분은 초등학생이랑 싸웠다,0,None,규칙 기반 생성,0.1304261,0.0
8789,8941,안녕하세요 미국에서 태어난 사람이랑 대화했다,0,None,규칙 기반 생성,0.07477715,0.0
8790,8942,서울에서 온 사람입니까?,0,None,규칙 기반 생성,0.19574988,0.0
8791,8943,그녀는 아프간 친구이랑 싸웠다,0,None,규칙 기반 생성,0.13561246,0.0
8792,8944,쟤는 경기도 출신인 사람이랑 대화했다,0,None,규칙 기반 생성,0.107555725,0.0
8793,8945,그는 울산에서 태어난 사람이다,0,None,규칙 기반 생성,0.18738462,0.0
8794,8946,저 사람은 말레이시아 사람 봤다,0,None,규칙 기반 생성,0.315175,0.0
8795,8947,그녀는 심상정이다,0,None,규칙 기반 생성,0.09745352,0.0
8796,8948,그는 서울 친구 봤다,0,None,규칙 기반 생성,0.17150891,0.0
8797,8949,쟤는 예멘에서 온 분입니까?,0,None,규칙 기반 생성,0.28711766,0.0
8798,8950,얘는 제주도 사람 봤다,0,None,규칙 기반 생성,0.17544858,0.0
8799,8951,안녕하세요 서울 출신인가?,0,None,규칙 기반 생성,0.094356425,0.0
8800,8952,당신은 울산에서 온 사람 본 적 있나?,0,None,규칙 기반 생성,0.13307317,0.0
8801,8953,그는 이란 사람에 대해서 어떻게 생각함?,0,None,규칙 기반 생성,0.061979346,0.0
8802,8954,그는 예멘 친구 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.058330867,0.0
8803,8955,윤석열과 밥을 먹었다,0,None,규칙 기반 생성,0.14423177,0.0
8804,8956,저 사람은 진주에서 태어난 사람입니까?,0,None,규칙 기반 생성,0.2488001,0.0
8805,8957,저 사람은 제주도에서 온 사람이구나,0,None,규칙 기반 생성,0.15098655,0.0
8806,8958,그는 리비아에서 온 분이다,0,None,규칙 기반 생성,0.18813115,0.0
8807,8959,경기도 사람이다,0,None,규칙 기반 생성,0.06359527,0.0
8808,8960,쟤는 이라크 사람 싫어하지 않았으면 좋겠다고 생각함,0,None,규칙 기반 생성,0.07140152,0.0
8809,8961,저 사람은 광주 친구인 거 같네,0,None,규칙 기반 생성,0.0837387,0.0
8810,8962,그녀는 조선족인가?,0,None,규칙 기반 생성,0.8428263,1.0
8811,8963,저 분은 제주도 친구 봤다,0,None,규칙 기반 생성,0.10185955,0.0
8812,8964,당신은 말레이시아에서 온 분인 거 같네,0,None,규칙 기반 생성,0.14049429,0.0
8813,8965,그는 일본에서 태어난 사람 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.18932076,0.0
8814,8966,경상도 친구이랑 대화했다,0,None,규칙 기반 생성,0.058075454,0.0
8815,8967,저 분은 서울 친구과 밥을 먹었다,0,None,규칙 기반 생성,0.19457462,0.0
8816,8968,그는 일본에서 온 분 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.13605714,0.0
8817,8969,중국 출신인 사람인 거 같네,0,None,규칙 기반 생성,0.10323032,0.0
8818,8970,그는 서울 출신인 듯,0,None,규칙 기반 생성,0.1059384,0.0
8819,8971,얘는 경상도 출신인 사람이구나,0,None,규칙 기반 생성,0.21540083,0.0
8820,8972,안녕하세요 태국에서 태어난 사람인 거 같네,0,None,규칙 기반 생성,0.063996345,0.0
8821,8973,안녕하세요 마산에서 온 분인 듯,0,None,규칙 기반 생성,0.059545472,0.0
8822,8974,당신은 레즈비언인 듯,0,None,규칙 기반 생성,0.09511839,0.0
8823,8975,얘는 싱가폴 사람 본 적 있나?,0,None,규칙 기반 생성,0.19011024,0.0
8824,8976,그녀는 이자스민입니까?,0,None,규칙 기반 생성,0.23118672,0.0
8825,8977,그녀는 광주 친구인 거 같네,0,None,규칙 기반 생성,0.05429973,0.0
8826,8978,당신은 창원 친구 미워하지 말고 사이 좋게 지내라,0,None,규칙 기반 생성,0.05528923,0.0
8827,8979,저 분은 인도네시아 사람 처음 만나네,0,None,규칙 기반 생성,0.050904855,0.0
8828,8980,그녀는 일본 친구인가?,0,None,규칙 기반 생성,0.2738915,0.0
8829,8981,그는 황교안이랑 싸웠다,0,None,규칙 기반 생성,0.22825257,0.0
8830,8982,쟤는 노인 봤다,0,None,규칙 기반 생성,0.648342,1.0
8831,8983,저 사람은 강원도 사람인 듯,0,None,규칙 기반 생성,0.057320107,0.0
8832,8984,쟤는 리비아 친구이랑 대화했다,0,None,규칙 기반 생성,0.26521507,0.0
8833,8985,그는 이란에서 온 분이다,0,None,규칙 기반 생성,0.28753334,0.0
8834,8986,안철수인 듯,0,None,규칙 기반 생성,0.13910384,0.0
8835,8987,당신은 캄보디아 사람인 듯,0,None,규칙 기반 생성,0.28417453,0.0
8836,8988,안녕하세요 프랑스 출신인 사람 처음 만나네,0,None,규칙 기반 생성,0.05316053,0.0
8837,8989,안녕하세요 동남아 사람과 밥을 먹었다,0,None,규칙 기반 생성,0.118709184,0.0
8838,8990,저 분은 예멘에서 태어난 사람이랑 대화했다,0,None,규칙 기반 생성,0.094804056,0.0
8839,8991,쟤는 태국 사람 처음 만나네,0,None,규칙 기반 생성,0.06373366,0.0
8840,8992,그녀는 베트남 사람이랑 싸웠다,0,None,규칙 기반 생성,0.31008673,0.0
8841,8993,얘는 프랑스 출신인 사람이랑 싸웠다,0,None,규칙 기반 생성,0.3345503,0.0
